,Zip_Code,Date_Code,Testing_Total_Sales,Testing_FHA_Count,Testing_Sale_Price,Total_Sales_Prediction,FHA_Count_Prediction,Sale_Price_Prediction,Total_ Sales_RMSLE,FHA_Count_RMSLE,Sale_Price_RMSLE
527,32514,202104.0,0.0,0.0,0.0,44.52049237038227,13.293373797931736,178652.66925062612,,,
528,32526,202101.0,38.0,23.0,179000.0,44.74277145698943,22.133995588492326,193166.38905964792,0.23447771153116212,0.1725259304805826,0.08064783668597479
529,32526,202102.0,66.0,18.0,175000.0,48.473283294901194,21.273283382436603,186001.78898132592,0.23447771153116212,0.1725259304805826,0.08064783668597479
530,32526,202103.0,66.0,27.0,202500.0,52.87424137034759,20.798569071224847,183235.2867229581,0.23447771153116212,0.1725259304805826,0.08064783668597479
531,32526,202104.0,0.0,0.0,0.0,55.838916782882734,20.507442918960805,182186.9235316962,,,
532,32531,202101.0,7.0,1.0,161000.0,9.834627789972728,1.4963376494943077,214416.8003547415,0.4486446807496246,0.3850823896708211,0.3783188021357618
533,32531,202102.0,6.0,3.0,331500.0,11.585068001382751,1.2370746647952728,192753.55617520958,0.4486446807496246,0.3850823896708211,0.3783188021357618
534,32531,202103.0,7.0,2.0,249000.0,11.049412837906857,1.3578341348992353,197671.78897873312,0.4486446807496246,0.3850823896708211,0.3783188021357618
535,32531,202104.0,0.0,0.0,0.0,11.261082805571277,1.322114311225505,195438.6012730375,,,
536,32533,202101.0,41.0,12.0,200000.0,35.45339432215769,11.37876210505965,227647.68817402422,0.128347331758412,0.38525575144905955,0.08751382726108228
537,32533,202102.0,37.0,10.0,238000.0,34.64755158132175,12.282909642357481,224299.23748090304,0.128347331758412,0.38525575144905955,0.08751382726108228
538,32533,202103.0,30.0,6.0,212500.0,35.34175516679534,12.25154845293855,223823.85355039127,0.128347331758412,0.38525575144905955,0.08751382726108228
539,32533,202104.0,0.0,0.0,0.0,35.18680881396722,12.468990159146415,223511.704550758,,,
540,32534,202101.0,20.0,8.0,155900.0,19.220827358124552,7.508764562162241,158230.54719436914,0.06667425600317843,0.14898121722601915,0.1183581179947187
541,32534,202102.0,16.0,5.0,167500.0,17.620174509370372,6.710138176460873,162484.38245791197,0.06667425600317843,0.14898121722601915,0.1183581179947187
542,32534,202103.0,20.0,7.0,197500.0,18.773772757270308,6.815074487553034,161345.1175290048,0.06667425600317843,0.14898121722601915,0.1183581179947187
543,32534,202104.0,0.0,0.0,0.0,18.607077144599316,6.76769283819533,161305.8250584677,,,
544,32536,202101.0,50.0,5.0,230500.0,65.97112984905652,6.354641097721469,221548.24854701757,0.41022698880538655,0.2283233764014687,0.17438868212117772
545,32536,202102.0,66.0,4.0,243650.0,60.390081421486684,6.015862696554677,220087.62813352793,0.41022698880538655,0.2283233764014687,0.17438868212117772
546,32536,202103.0,31.0,6.0,292000.0,60.32043980632261,6.102465661886072,220326.99377051368,0.41022698880538655,0.2283233764014687,0.17438868212117772
547,32536,202104.0,0.0,0.0,0.0,60.35680570487784,6.104992441418972,220745.1381601505,,,
548,32539,202101.0,72.0,10.0,197400.0,79.462575869602,9.635933198358543,214710.16943092644,0.45901652193797543,0.29498922392293336,0.0864960565558203
549,32539,202102.0,78.0,6.0,233700.0,74.77991091271178,9.932135030920108,207497.12511263043,0.45901652193797543,0.29498922392293336,0.0864960565558203
550,32539,202103.0,33.0,13.0,199500.0,73.76290640196385,9.931996684897058,206642.04481577873,0.45901652193797543,0.29498922392293336,0.0864960565558203
551,32539,202104.0,0.0,0.0,0.0,73.48328544684045,9.932440138321908,206565.2988524139,,,
552,32541,202101.0,127.0,3.0,445200.0,158.81939825747395,2.65292021379355,433084.0937360227,0.47391446500752743,0.45297231653351316,0.1449014862826517
553,32541,202102.0,141.0,2.0,499000.0,156.32822546943498,3.2316899376778565,411426.3546086382,0.47391446500752743,0.45297231653351316,0.1449014862826517
554,32541,202103.0,71.0,1.0,485000.0,156.6282147207021,3.0245835842433735,414084.993219994,0.47391446500752743,0.45297231653351316,0.1449014862826517
555,32541,202104.0,0.0,0.0,0.0,156.55068490709527,2.9750356416307113,414363.1717138402,,,
556,32548,202101.0,63.0,2.0,315000.0,83.55562590671434,5.07525722359992,291289.551216647,0.597098421842012,0.6292229262694319,0.11339578347664503
557,32548,202102.0,57.0,2.0,262000.0,80.53016600008596,5.275511482180264,274997.7375578806,0.597098421842012,0.6292229262694319,0.11339578347664503
558,32548,202103.0,30.0,3.0,318750.0,78.040332448958,4.855052561672437,267974.2162271142,0.597098421842012,0.6292229262694319,0.11339578347664503
559,32548,202104.0,0.0,0.0,0.0,76.18613312093385,4.912224630419132,266356.8198537156,,,
560,32550,202101.0,210.0,0.0,450000.0,152.8172121270909,1.023454276533812,448866.93813157827,0.18969358152011062,0.64951120698088,0.03673369349364525
561,32550,202102.0,171.0,0.0,430000.0,156.2563925330105,1.39231706951864,445235.0387216434,0.18969358152011062,0.64951120698088,0.03673369349364525
562,32550,202103.0,155.0,1.0,424500.0,155.34493157251563,1.1871433078188147,447691.9021631628,0.18969358152011062,0.64951120698088,0.03673369349364525
563,32550,202104.0,0.0,0.0,0.0,157.35255087895348,1.2742214398938358,448476.3387820199,,,
564,32561,202101.0,10.0,0.0,301750.0,16.659332500920982,0.23320070227055112,405834.75582903624,0.5782925701359138,0.3192346603447774,0.24387358019808983
565,32561,202102.0,17.0,1.0,525000.0,17.886618277485695,0.3122567983252793,415785.8252623826,0.5782925701359138,0.3192346603447774,0.24387358019808983
566,32561,202103.0,7.0,0.0,507000.0,18.314336249455437,0.33669878509704176,419150.4330778867,0.5782925701359138,0.3192346603447774,0.24387358019808983
567,32561,202104.0,0.0,0.0,0.0,18.46225670796207,0.3450988818957512,420464.13116554916,,,
568,32563,202101.0,60.0,10.0,302500.0,80.32626688974415,9.831023169251239,286991.250081189,0.8713517848210676,0.8176639638658387,0.10490775091934557
569,32563,202102.0,58.0,3.0,270000.0,73.22084814985101,9.907038699811892,296572.24126724154,0.8713517848210676,0.8176639638658387,0.10490775091934557
570,32563,202103.0,16.0,3.0,343250.0,72.47163855622603,9.869026944843654,296500.5408297032,0.8713517848210676,0.8176639638658387,0.10490775091934557
571,32563,202104.0,0.0,0.0,0.0,72.35073638358517,9.79711998149969,296739.45529846847,,,
572,32564,202103.0,1.0,0.0,105000.0,5.155808781820724,0.017489321511447997,189003.4792004004,1.1242489728518477,0.01733814345049816,0.5878008403301358
573,32564,202104.0,0.0,0.0,0.0,5.0434070632422845,0.09569632032275877,191587.18085261434,,,
574,32565,202102.0,7.0,0.0,150000.0,12.131680906064503,1.6983164748899071,185556.65582504869,0.6819583529700933,0.891944777396636,0.1551735469121584
575,32565,202103.0,4.0,0.0,224500.0,10.436390707556711,1.1778643352602103,212717.59007890522,0.6819583529700933,0.891944777396636,0.1551735469121584
576,32565,202104.0,0.0,0.0,0.0,11.294783366394768,1.4188684247350238,214290.08313204348,,,
577,32566,202101.0,70.0,3.0,305000.0,125.2800281733289,9.45463803156872,280358.70604429394,0.7424823207549764,0.5891529767650789,0.07460962109528078
578,32566,202102.0,116.0,6.0,287000.0,124.90327726122632,8.866120857068381,280902.7209291905,0.7424823207549764,0.5891529767650789,0.07460962109528078
579,32566,202103.0,39.0,9.0,309500.0,125.01964871194286,8.784048299796268,281278.10387242585,0.7424823207549764,0.5891529767650789,0.07460962109528078
580,32566,202104.0,0.0,0.0,0.0,125.27091986052073,8.78434061553071,281565.0752626881,,,
581,32567,202101.0,4.0,1.0,325500.0,4.6221689932076515,0.5840160765519524,179860.64411851764,0.30472139291159694,0.4740803492509233,0.5714344029438395
582,32567,202102.0,8.0,0.0,77500.0,4.746835992152228,0.7948399456915585,118374.22119725868,0.30472139291159694,0.4740803492509233,0.5714344029438395
583,32567,202103.0,3.0,0.0,70000.0,4.14727453159594,0.693885453099016,136740.57468484342,0.30472139291159694,0.4740803492509233,0.5714344029438395
584,32567,202104.0,0.0,0.0,0.0,4.364557605680602,0.669316489873653,124927.55909489095,,,
585,32569,202101.0,27.0,3.0,225000.0,34.28158997713888,2.3936823780993564,232739.83890061826,0.4691032753504737,0.13608346914518205,0.04502986317517606
586,32569,202102.0,32.0,3.0,235000.0,34.16560189415907,3.5489029647199004,239970.5328510478,0.4691032753504737,0.13608346914518205,0.04502986317517606
587,32569,202103.0,16.0,4.0,257500.0,35.949460069406996,3.481213128528452,240790.90154251456,0.4691032753504737,0.13608346914518205,0.04502986317517606
588,32569,202104.0,0.0,0.0,0.0,36.774819231177275,3.5771759039660083,243037.8090344891,,,
589,32570,202101.0,47.0,8.0,180000.0,64.12090218838057,12.935443751457342,178915.95909690112,0.8749610891537205,0.34226221965906806,0.03044857532543524
590,32570,202102.0,47.0,14.0,172600.0,60.346013822088935,11.906241967456822,177704.3390560709,0.8749610891537205,0.34226221965906806,0.03044857532543524
591,32570,202103.0,13.0,8.0,185000.0,59.52786397268028,12.043245822091308,177118.42055861652,0.8749610891537205,0.34226221965906806,0.03044857532543524
592,32570,202104.0,0.0,0.0,0.0,59.04007740363886,11.97093220022748,176991.85971631482,,,
593,32571,202101.0,53.0,17.0,215000.0,81.26779957324288,14.221187926643779,228745.5551230088,0.7798539124620241,0.6415271020219081,0.04099149845541337
594,32571,202102.0,69.0,4.0,229900.0,81.1510763064689,13.997247380856606,228962.8477576971,0.7798539124620241,0.6415271020219081,0.04099149845541337
595,32571,202103.0,22.0,14.0,237225.0,81.1821136000417,13.958677792681783,229202.05941142142,0.7798539124620241,0.6415271020219081,0.04099149845541337
596,32571,202104.0,0.0,0.0,0.0,81.31244027282992,13.957129952835885,229499.04908059537,,,
597,32577,202102.0,7.0,2.0,163000.0,3.314402384319692,1.5181501422164274,227976.55807861686,0.5788071324747176,0.2968167236865288,0.237228097526912
598,32577,202103.0,6.0,3.0,222500.0,3.090041317410396,1.7313370506743695,222605.36105312407,0.5788071324747176,0.2968167236865288,0.237228097526912
599,32577,202104.0,0.0,0.0,0.0,2.7270140859261573,1.759836864360409,226024.96700441092,,,
600,32578,202101.0,63.0,4.0,310000.0,92.05147579040295,4.501079651945929,327383.04112619907,0.6952789360216439,0.44061675333401634,0.04710400291430758
601,32578,202102.0,63.0,2.0,335000.0,88.38194907964544,5.026042102800147,330366.9042617753,0.6952789360216439,0.44061675333401634,0.04710400291430758
602,32578,202103.0,29.0,7.0,349900.0,88.65728829087584,4.958201170321445,329839.65103529394,0.6952789360216439,0.44061675333401634,0.04710400291430758
603,32578,202104.0,0.0,0.0,0.0,88.53690907305509,4.9622425609850325,329816.76354617625,,,
604,32579,202101.0,14.0,0.0,242100.0,20.285562178885357,1.2831746360718626,288561.24663577974,0.7499491040963734,0.5744228634246249,0.1348872808826664
605,32579,202102.0,18.0,2.0,345000.0,21.805238529277858,2.1679755441878115,296593.8418561965,0.7499491040963734,0.5744228634246249,0.1348872808826664
606,32579,202103.0,6.0,1.0,305950.0,23.12942870165398,2.475497214443976,296866.26031319797,0.7499491040963734,0.5744228634246249,0.1348872808826664
607,32579,202104.0,0.0,0.0,0.0,23.49413111585727,2.5378874550488035,294919.2063897997,,,
608,32580,202101.0,6.0,3.0,254500.0,9.491666168099982,0.7887734826566088,200796.24090993404,0.32954284307660464,0.5786899208419922,0.21097454619951556
609,32580,202102.0,16.0,1.0,187450.0,11.748933626922735,1.0894557811577954,243998.80393651128,0.32954284307660464,0.5786899208419922,0.21097454619951556
610,32580,202103.0,8.0,0.0,248750.0,10.925734807016852,0.8146470361647005,227663.67647361755,0.32954284307660464,0.5786899208419922,0.21097454619951556
611,32580,202104.0,0.0,0.0,0.0,11.377240797826744,0.9149107512157286,235585.39891506732,,,
612,32583,202101.0,41.0,10.0,220000.0,47.39995089803051,8.58438294291227,188222.84036783874,0.7851566368705204,0.2641330039329287,0.13848768726136051
613,32583,202102.0,43.0,11.0,160000.0,49.894687407395395,10.723195829717042,191491.3439217955,0.7851566368705204,0.2641330039329287,0.13848768726136051
614,32583,202103.0,12.0,16.0,185000.0,48.87939808617375,9.996535052624495,190697.17477551103,0.7851566368705204,0.2641330039329287,0.13848768726136051
615,32583,202104.0,0.0,0.0,0.0,49.65176361535123,10.263457433548865,191976.3810722381,,,
616,32601,202101.0,20.0,2.0,230350.0,20.503317483412502,0.6514790698556681,172630.22081194445,0.2798411260880639,0.5652063311242083,0.5892175870922965
617,32601,202102.0,20.0,0.0,283250.0,19.951025392440897,0.7253225357507063,179133.44164419547,0.2798411260880639,0.5652063311242083,0.5892175870922965
618,32601,202103.0,12.0,0.0,422500.0,20.095584472903283,0.7364958137823692,177877.11506163143,0.2798411260880639,0.5652063311242083,0.5892175870922965
619,32601,202104.0,0.0,0.0,0.0,20.14283395089751,0.7293972339882089,178290.0293218717,,,
620,32603,202101.0,2.0,0.0,327100.0,1.0865557968686517,0.0,316815.42484107614,0.558208253108638,0.0,0.15897766290142284
621,32603,202102.0,1.0,0.0,235000.0,3.8575878135516177,0.0,305095.9398814142,0.558208253108638,0.0,0.15897766290142284
622,32603,202103.0,5.0,0.0,355000.0,4.298060176811305,0.0,327180.74868294597,0.558208253108638,0.0,0.15897766290142284
623,32603,202104.0,0.0,0.0,0.0,3.948770872508703,0.0,329772.7117343247,,,
624,32605,202101.0,36.0,3.0,197000.0,49.19366848002028,5.088401380232426,204107.9720992148,0.23142222509113133,0.5307817349825695,0.0979716907796143
625,32605,202102.0,44.0,2.0,174500.0,51.598811869047495,5.30288086502469,205312.10225358605,0.23142222509113133,0.5307817349825695,0.0979716907796143
626,32605,202103.0,42.0,8.0,199000.0,51.948751203493885,5.387558544848389,205705.78900703788,0.23142222509113133,0.5307817349825695,0.0979716907796143
627,32605,202104.0,0.0,0.0,0.0,52.04779247851184,5.4172592936802175,205916.19478606433,,,
628,32606,202101.0,26.0,4.0,286250.0,38.02698398745633,3.7834829602411446,239007.61462163553,0.38339430951192727,0.07667524169339358,0.1749204843462044
629,32606,202102.0,29.0,4.0,197000.0,36.780248014314566,4.169020360520335,251212.58205373213,0.38339430951192727,0.07667524169339358,0.1749204843462044
630,32606,202103.0,20.0,4.0,249750.0,33.69479841207067,3.4314293417178305,246578.22103335336,0.38339430951192727,0.07667524169339358,0.1749204843462044
631,32606,202104.0,0.0,0.0,0.0,36.245727057899785,3.9215238312176552,245312.6226139106,,,
632,32607,202101.0,22.0,2.0,203900.0,41.20153116426445,1.8481696111171004,183817.85306577384,0.3589725283468066,0.7046620622486862,0.09490311782568994
633,32607,202102.0,37.0,0.0,187500.0,42.01418643784018,2.1139908927084434,182205.03936879337,0.3589725283468066,0.7046620622486862,0.09490311782568994
634,32607,202103.0,44.0,1.0,208050.0,41.673263408532875,2.116217363231499,183733.1224117279,0.3589725283468066,0.7046620622486862,0.09490311782568994
635,32607,202104.0,0.0,0.0,0.0,41.7980217571494,2.1296203382607928,183675.9750944078,,,
636,32608,202101.0,57.0,6.0,165500.0,84.29182428702188,3.788354851506483,215561.31451953948,0.32932304261669837,0.25145159178441434,0.2258368684686368
637,32608,202102.0,72.0,3.0,179500.0,85.05132925857106,3.9436108941267776,211866.85397292674,0.32932304261669837,0.25145159178441434,0.2258368684686368
