geoid,name,B13016001,"B13016001, Error",B13016002,"B13016002, Error",B13016003,"B13016003, Error",B13016004,"B13016004, Error",B13016005,"B13016005, Error",B13016006,"B13016006, Error",B13016007,"B13016007, Error",B13016008,"B13016008, Error",B13016009,"B13016009, Error",B13016010,"B13016010, Error",B13016011,"B13016011, Error",B13016012,"B13016012, Error",B13016013,"B13016013, Error",B13016014,"B13016014, Error",B13016015,"B13016015, Error",B13016016,"B13016016, Error",B13016017,"B13016017, Error"
86000US32410,"32410",154,57,7,9,0,14,0,14,5,8,2,4,0,14,0,14,0,14,147,56,0,14,28,28,56,32,0,14,21,16,16,15,26,20
86000US32413,"32413",2354,303,228,112,0,21,14,22,113,89,57,48,44,42,0,21,0,21,2126,294,145,83,214,110,176,91,323,106,383,156,458,149,427,123
86000US32420,"32420",259,111,37,37,0,14,6,11,31,36,0,14,0,14,0,14,0,14,222,106,70,66,0,14,12,14,40,32,60,39,20,19,20,17
86000US32421,"32421",992,229,40,36,0,14,19,21,7,10,14,24,0,14,0,14,0,14,952,225,99,55,118,76,147,77,97,58,35,31,263,128,193,91
86000US32423,"32423",108,49,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,108,49,10,10,0,14,0,14,0,14,46,33,24,33,28,18
86000US32424,"32424",1308,247,77,70,19,31,0,19,28,42,30,44,0,19,0,19,0,19,1231,238,262,158,100,79,180,92,149,95,206,104,136,88,198,101
86000US32425,"32425",2267,226,145,64,0,21,26,24,63,50,56,43,0,21,0,21,0,21,2122,245,317,60,194,56,319,93,290,69,276,113,330,95,396,120
86000US32426,"32426",118,48,15,23,0,14,15,23,0,14,0,14,0,14,0,14,0,14,103,42,9,9,6,8,19,19,0,14,24,24,25,24,20,26
86000US32427,"32427",258,96,11,11,2,3,2,4,1,2,6,10,0,14,0,14,0,14,247,92,69,48,50,49,5,8,12,13,18,21,31,26,62,47
86000US32428,"32428",2938,243,147,61,0,21,77,45,18,21,40,41,7,10,0,21,5,8,2791,262,376,107,248,66,493,70,446,113,357,135,421,104,450,90
86000US32430,"32430",214,104,14,24,0,14,0,14,0,14,14,24,0,14,0,14,0,14,200,104,15,22,0,14,31,40,31,44,0,14,39,53,84,64
86000US32431,"32431",915,153,52,42,0,14,9,12,16,20,3,5,0,14,24,36,0,14,863,156,147,64,75,48,72,43,121,65,70,47,152,48,226,88
86000US32432,"32432",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US32433,"32433",3360,409,186,119,15,26,26,32,98,102,38,43,9,16,0,21,0,21,3174,398,507,200,260,143,497,192,394,167,448,150,365,155,703,185
86000US32435,"32435",1780,264,124,78,12,19,10,16,71,63,31,41,0,19,0,19,0,19,1656,258,162,96,322,126,254,123,208,137,208,97,277,108,225,116
86000US32437,"32437",102,54,8,11,0,14,5,8,0,14,3,8,0,14,0,14,0,14,94,54,5,6,8,9,0,14,17,16,24,26,3,5,37,40
86000US32438,"32438",865,276,35,57,0,14,0,14,0,14,35,57,0,14,0,14,0,14,830,273,91,73,196,115,64,81,37,46,99,76,179,90,164,98
86000US32439,"32439",2159,292,172,104,0,21,18,24,48,62,43,32,27,42,36,57,0,21,1987,283,279,100,114,72,184,98,298,112,355,174,277,102,480,150
86000US32440,"32440",1292,227,51,40,2,5,0,19,15,19,34,37,0,19,0,19,0,19,1241,221,163,77,194,107,229,92,142,76,169,53,141,71,203,78
86000US32442,"32442",629,156,4,5,0,14,2,4,0,14,0,14,2,3,0,14,0,14,625,156,37,29,65,66,111,80,192,96,47,31,70,44,103,63
86000US32443,"32443",663,163,48,51,0,14,29,45,19,23,0,14,0,14,0,14,0,14,615,144,99,50,20,21,72,59,72,62,88,43,71,46,193,76
86000US32444,"32444",5425,495,267,141,0,25,57,83,195,108,15,19,0,25,0,25,0,25,5158,505,786,255,687,221,717,192,763,196,518,157,790,207,897,207
86000US32445,"32445",227,70,10,14,0,14,0,14,0,14,10,14,0,14,0,14,0,14,217,74,32,30,20,19,18,17,11,14,26,19,70,36,40,24
86000US32446,"32446",2410,286,184,115,0,21,90,74,76,81,0,21,18,23,0,21,0,21,2226,295,345,99,321,106,324,137,328,117,360,113,152,68,396,118
86000US32447,"32447",6,11,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,6,11,6,11,0,14,0,14,0,14,0,14,0,14,0,14
86000US32448,"32448",1826,342,156,134,0,19,0,19,117,123,39,41,0,19,0,19,0,19,1670,337,203,109,160,110,69,61,217,104,367,187,278,127,376,135
86000US32449,"32449",166,92,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,166,92,18,28,28,46,13,23,52,55,11,18,28,44,16,27
86000US32455,"32455",785,178,40,41,0,14,33,41,1,2,0,14,6,9,0,14,0,14,745,174,89,64,89,61,101,68,130,78,87,52,128,58,121,73
86000US32456,"32456",1298,137,85,75,10,16,0,19,9,12,7,11,18,28,41,67,0,19,1213,148,193,68,109,53,172,92,232,59,104,58,143,75,260,82
86000US32459,"32459",3446,341,78,82,0,21,0,21,15,24,0,21,63,75,0,21,0,21,3368,353,309,127,318,140,312,177,667,197,442,245,587,181,733,172
86000US32460,"32460",847,189,126,85,20,31,19,26,29,36,18,27,40,59,0,19,0,19,721,176,140,63,87,66,67,57,76,43,148,82,78,45,125,60
86000US32461,"32461",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US32462,"32462",709,126,29,35,0,14,29,35,0,14,0,14,0,14,0,14,0,14,680,127,70,38,92,52,31,33,100,49,97,55,99,56,191,83
86000US32463,"32463",94,44,4,6,0,14,0,14,0,14,0,14,0,14,0,14,4,6,90,44,15,16,11,13,3,6,11,15,13,15,12,14,25,22
86000US32464,"32464",972,229,138,81,8,13,26,36,35,40,15,21,2,5,19,29,33,52,834,207,110,71,94,73,95,70,33,34,118,69,136,76,248,98
86000US32465,"32465",1051,135,42,46,0,19,13,21,0,19,0,19,3,7,26,40,0,19,1009,142,98,67,123,54,189,61,85,53,84,71,226,99,204,80
86000US32466,"32466",1353,335,53,44,0,19,25,30,18,29,10,20,0,19,0,19,0,19,1300,335,269,159,55,78,213,149,262,163,198,91,41,48,262,146
86000US32501,"32501",2209,310,70,53,0,21,0,21,41,44,29,31,0,21,0,21,0,21,2139,311,315,107,246,97,507,205,237,85,195,89,179,82,460,162
86000US32502,"32502",617,150,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,617,150,44,48,66,48,93,65,165,76,84,57,76,41,89,40
86000US32503,"32503",9183,660,230,99,19,28,6,14,74,57,91,72,28,44,0,29,12,18,8953,663,1949,350,2326,314,1144,247,1017,237,773,220,792,225,952,208
86000US32504,"32504",5241,498,181,102,0,25,25,40,55,52,50,68,28,33,9,12,14,23,5060,507,778,266,1118,252,782,217,768,189,534,172,540,203,540,147
86000US32505,"32505",6212,587,185,80,30,54,17,20,83,60,55,51,0,25,0,25,0,25,6027,585,391,158,820,292,1114,297,1268,302,948,231,703,216,783,187
86000US32506,"32506",8517,649,517,173,14,18,52,39,172,95,226,129,44,50,0,29,9,15,8000,635,1078,286,992,255,1322,274,1228,264,1027,221,891,250,1462,263
86000US32507,"32507",6638,621,319,158,0,29,115,104,37,44,41,42,96,84,11,20,19,34,6319,610,574,206,986,282,1258,324,871,241,1033,256,533,130,1064,226
86000US32508,"32508",993,175,15,15,0,19,4,6,11,12,0,19,0,19,0,19,0,19,978,175,424,136,310,88,111,52,47,29,44,38,16,18,26,24
86000US32509,"32509",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US32511,"32511",249,149,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,249,149,132,86,83,78,13,13,9,18,12,25,0,14,0,14
86000US32514,"32514",10761,739,461,173,38,63,102,91,92,80,141,93,56,43,0,29,32,55,10300,701,1540,331,2214,325,2181,374,1190,284,1244,264,859,253,1072,218
86000US32526,"32526",8308,669,299,129,13,19,40,40,59,63,91,71,96,70,0,29,0,29,8009,666,968,304,857,223,1231,314,1120,229,998,204,1214,247,1621,232
86000US32530,"32530",7,13,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,13,0,14,0,14,0,14,0,14,7,13,0,14,0,14
86000US32531,"32531",1191,298,21,34,0,19,0,19,0,19,21,34,0,19,0,19,0,19,1170,299,208,136,0,19,71,70,212,125,163,122,120,90,396,202
86000US32533,"32533",6416,652,343,131,10,17,70,60,75,65,51,43,123,104,0,25,14,20,6073,668,749,262,575,250,599,186,719,203,952,246,1137,326,1342,256
86000US32534,"32534",3425,486,117,72,0,21,0,21,52,49,36,44,29,33,0,21,0,21,3308,477,189,105,518,216,604,340,539,187,345,148,415,169,698,223
86000US32535,"32535",766,185,35,34,0,19,12,19,11,20,12,18,0,19,0,19,0,19,731,182,150,90,72,59,51,33,85,40,100,71,137,65,136,57
86000US32536,"32536",6168,513,460,180,1,4,191,151,175,92,49,47,25,40,19,33,0,25,5708,466,844,219,889,233,775,192,774,197,981,243,509,175,936,221
86000US32539,"32539",5997,549,551,190,41,64,145,97,227,123,66,51,24,38,48,46,0,29,5446,515,713,223,532,235,839,214,922,215,894,238,847,265,699,184
86000US32541,"32541",4378,322,168,62,0,21,0,21,73,40,44,35,9,13,21,25,21,23,4210,321,451,120,536,136,674,158,774,156,531,135,417,116,827,155
86000US32542,"32542",738,154,34,23,0,14,9,10,16,16,9,14,0,14,0,14,0,14,704,158,50,37,187,88,240,113,139,62,14,17,74,47,0,14
86000US32544,"32544",507,164,107,108,0,14,66,93,41,65,0,14,0,14,0,14,0,14,400,129,65,59,124,79,96,50,42,32,30,28,43,42,0,14
86000US32547,"32547",8051,604,484,185,16,23,97,81,111,73,158,100,36,34,33,36,33,46,7567,605,640,164,1035,263,1548,305,1331,259,1096,267,985,239,932,203
86000US32548,"32548",4774,355,275,112,0,25,33,31,154,85,49,48,39,36,0,25,0,25,4499,366,438,138,712,184,826,204,576,138,572,146,633,139,742,138
86000US32550,"32550",1017,221,146,111,0,19,45,73,0,19,64,58,37,43,0,19,0,19,871,207,135,66,121,76,156,100,206,119,57,59,83,58,113,71
86000US32561,"32561",1638,173,27,45,0,19,0,19,0,19,27,45,0,19,0,19,0,19,1611,183,205,96,74,76,64,60,274,136,371,130,217,110,406,107
86000US32563,"32563",5624,487,403,129,0,25,65,77,146,91,42,40,50,38,88,77,12,18,5221,493,940,242,438,191,494,150,811,172,743,147,728,174,1067,191
86000US32564,"32564",645,279,133,142,0,14,0,14,120,141,13,21,0,14,0,14,0,14,512,185,0,14,0,14,55,74,23,32,136,97,98,89,200,149
86000US32565,"32565",1201,148,27,27,0,19,0,19,0,19,24,27,0,19,0,19,3,6,1174,150,140,60,130,73,130,75,58,44,228,73,224,94,264,89
86000US32566,"32566",10036,647,478,278,0,29,31,49,107,103,194,172,138,159,0,29,8,14,9558,660,1258,276,1171,312,1048,261,1244,237,1329,302,1491,307,2017,345
86000US32567,"32567",626,144,28,24,0,14,15,18,0,14,0,14,6,10,0,14,7,7,598,142,84,49,33,22,84,64,64,40,112,63,102,52,119,45
86000US32568,"32568",472,142,82,69,0,14,12,20,55,66,0,14,15,26,0,14,0,14,390,132,61,49,46,37,54,47,44,53,50,39,57,51,78,50
86000US32569,"32569",2625,313,173,93,0,21,22,36,42,42,77,65,32,52,0,21,0,21,2452,317,313,143,304,136,524,155,399,150,259,113,234,96,419,127
86000US32570,"32570",6827,533,349,116,35,36,50,36,150,84,13,22,29,34,34,41,38,35,6478,540,925,214,758,218,721,195,984,215,802,215,987,234,1301,247
86000US32571,"32571",7851,596,602,221,7,10,18,24,248,152,269,145,60,53,0,29,0,29,7249,607,1062,292,1197,290,790,262,1060,258,947,208,992,259,1201,246
86000US32577,"32577",984,224,17,19,0,14,0,14,8,14,9,12,0,14,0,14,0,14,967,222,124,82,101,61,95,66,59,46,292,128,147,84,149,70
86000US32578,"32578",6800,336,520,147,0,29,117,105,214,100,171,84,18,21,0,29,0,29,6280,326,700,147,623,174,717,164,904,208,1119,199,987,223,1230,197
86000US32579,"32579",2029,214,99,62,14,24,0,21,15,23,23,25,20,20,27,32,0,21,1930,203,248,97,301,116,309,106,318,92,273,82,240,88,241,68
86000US32580,"32580",971,194,47,48,0,14,0,14,30,37,17,29,0,14,0,14,0,14,924,203,201,126,189,120,117,103,111,71,169,97,100,89,37,40
86000US32583,"32583",5470,475,185,131,12,26,22,39,95,98,35,43,21,33,0,25,0,25,5285,466,541,160,331,143,1248,264,624,170,769,200,786,252,986,216
86000US32601,"32601",7618,793,194,151,1,2,33,53,114,127,42,48,4,9,0,21,0,21,7424,810,1493,351,3164,634,1251,419,457,142,297,129,289,184,473,164
86000US32603,"32603",2772,414,13,19,0,19,13,19,0,19,0,19,0,19,0,19,0,19,2759,416,1301,236,1004,319,229,95,93,58,52,43,31,18,49,42
86000US32605,"32605",6149,589,239,120,0,25,34,40,14,19,105,59,86,80,0,25,0,25,5910,578,551,216,890,286,1110,310,708,206,866,172,716,167,1069,261
86000US32606,"32606",5884,618,119,85,0,25,14,22,28,46,52,55,25,38,0,25,0,25,5765,620,471,186,803,302,785,289,955,308,864,243,965,268,922,221
86000US32607,"32607",11089,1087,336,170,0,29,191,151,38,35,69,47,23,25,15,25,0,29,10753,1089,1007,240,5123,997,1669,339,874,225,568,180,655,193,857,210
86000US32608,"32608",15399,1109,421,175,0,29,35,46,63,56,182,128,72,61,50,58,19,23,14978,1070,1406,337,5266,924,2643,355,1508,258,1628,355,1149,264,1378,216
86000US32609,"32609",4819,527,182,89,5,7,18,28,65,64,62,43,32,42,0,25,0,25,4637,542,368,133,835,274,1056,360,782,221,518,178,479,166,599,180
86000US32612,"32612",4198,461,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,4198,461,3564,400,617,174,17,16,0,19,0,19,0,19,0,19
86000US32615,"32615",3272,416,199,99,0,21,49,62,40,38,95,91,0,21,0,21,15,23,3073,426,456,177,313,190,322,154,536,183,384,154,445,149,617,211
86000US32616,"32616",254,144,19,24,0,14,8,14,11,19,0,14,0,14,0,14,0,14,235,139,0,14,1,2,0,14,161,148,57,72,16,24,0,14
86000US32617,"32617",1058,302,25,29,0,14,0,14,19,29,6,9,0,14,0,14,0,14,1033,302,181,93,176,99,53,52,165,112,112,72,163,92,183,80
86000US32618,"32618",2323,769,76,84,0,19,0,19,73,84,0,19,3,5,0,19,0,19,2247,767,226,97,555,442,243,160,405,223,237,125,336,217,245,104
86000US32619,"32619",1314,198,69,48,0,19,0,19,11,14,0,19,58,48,0,19,0,19,1245,198,123,78,163,73,225,79,151,91,164,98,170,72,249,91
86000US32621,"32621",1024,235,61,56,0,14,30,39,0,14,15,20,16,29,0,14,0,14,963,243,154,75,220,125,148,91,107,70,121,75,46,36,167,105
86000US32622,"32622",194,118,1,3,0,14,1,3,0,14,0,14,0,14,0,14,0,14,193,118,6,8,5,7,22,26,10,13,37,39,87,92,26,20
86000US32625,"32625",331,91,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,331,91,23,23,34,33,39,30,49,44,84,35,33,33,69,60
86000US32626,"32626",1737,297,85,56,0,19,22,33,19,25,37,37,0,19,7,11,0,19,1652,306,238,113,147,74,234,101,165,78,192,75,323,145,353,114
86000US32628,"32628",783,153,58,51,0,19,5,8,22,35,31,39,0,19,0,19,0,19,725,150,87,57,136,75,128,66,20,26,58,44,179,73,117,64
86000US32631,"32631",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US32639,"32639",38,40,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,38,40,0,14,0,14,0,14,20,32,0,14,0,14,18,24
86000US32640,"32640",2016,430,131,88,0,21,4,7,120,88,5,9,2,5,0,21,0,21,1885,419,274,179,126,71,361,193,248,106,353,139,284,174,239,111
86000US32641,"32641",3370,543,89,57,0,21,16,19,19,30,20,22,34,37,0,21,0,21,3281,539,541,163,310,197,642,248,412,135,449,154,386,189,541,171
86000US32643,"32643",2108,322,98,75,0,21,30,48,0,21,52,47,16,25,0,21,0,21,2010,334,212,95,311,167,408,194,177,99,409,138,169,76,324,128
86000US32648,"32648",84,92,3,8,0,14,0,14,0,14,3,8,0,14,0,14,0,14,81,95,37,54,0,14,0,14,15,25,19,35,10,16,0,14
86000US32653,"32653",2698,420,105,67,0,21,10,16,0,21,64,51,6,10,25,38,0,21,2593,427,351,144,354,238,287,152,510,256,467,145,223,88,401,160
86000US32656,"32656",3030,393,183,109,0,21,27,30,98,84,54,56,4,7,0,21,0,21,2847,394,413,122,507,215,409,177,382,146,346,109,274,121,516,150
86000US32658,"32658",83,45,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,83,45,2,4,14,23,10,16,0,14,22,19,20,18,15,14
86000US32664,"32664",40,34,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,40,34,8,13,0,14,10,17,7,12,8,13,0,14,7,12
86000US32666,"32666",1084,327,132,123,0,19,42,65,90,107,0,19,0,19,0,19,0,19,952,271,60,58,132,100,102,70,272,171,170,77,122,77,94,72
86000US32667,"32667",697,183,5,7,0,14,0,14,0,14,0,14,5,7,0,14,0,14,692,183,33,24,119,86,92,83,174,89,73,44,54,27,147,81
86000US32668,"32668",637,216,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,637,216,146,92,33,39,0,14,50,74,104,67,214,149,90,64
86000US32669,"32669",2960,431,110,71,0,21,0,21,14,17,67,51,29,35,0,21,0,21,2850,438,427,191,234,136,219,187,424,150,589,180,441,166,516,188
86000US32680,"32680",1596,198,59,69,0,21,0,21,59,69,0,21,0,21,0,21,0,21,1537,194,158,60,202,61,114,73,232,96,152,72,326,95,353,89
86000US32681,"32681",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US32683,"32683",9,10,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,9,10,0,14,0,14,0,14,0,14,8,9,0,14,1,4
86000US32686,"32686",777,214,10,24,0,14,0,14,0,14,0,14,10,24,0,14,0,14,767,214,118,77,139,129,62,48,95,75,109,81,85,62,159,99
86000US32692,"32692",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
86000US32693,"32693",2083,299,58,41,0,21,4,6,41,37,0,21,5,9,8,12,0,21,2025,290,301,103,223,84,365,142,294,98,206,90,290,106,346,105
86000US32694,"32694",400,124,39,55,0,14,34,54,0,14,5,10,0,14,0,14,0,14,361,104,45,37,50,64,101,61,41,37,32,28,52,39,40,41
86000US32696,"32696",2637,340,125,79,0,21,8,13,46,59,45,39,3,5,23,32,0,21,2512,350,379,155,278,121,257,99,341,115,344,118,360,126,553,140
86000US32697,"32697",81,47,6,11,0,14,0,14,6,11,0,14,0,14,0,14,0,14,75,46,7,12,31,27,4,8,5,6,15,15,11,15,2,5
86000US32701,"32701",5583,436,312,128,0,25,21,24,106,96,35,32,119,68,31,28,0,25,5271,460,542,190,474,190,1097,250,739,234,781,182,598,160,1040,220
86000US32702,"32702",330,92,5,8,5,8,0,14,0,14,0,14,0,14,0,14,0,14,325,93,27,26,69,48,26,26,8,12,95,49,20,19,80,43
86000US32703,"32703",13444,960,946,297,13,22,73,84,360,220,229,108,237,132,34,34,0,32,12498,965,1872,401,1490,382,1860,407,1677,377,1806,364,1582,352,2211,427
86000US32707,"32707",9050,581,528,190,0,29,133,98,193,146,127,83,75,60,0,29,0,29,8522,637,1002,225,1218,274,1311,265,1536,321,1218,230,988,218,1249,225
86000US32708,"32708",9769,575,368,152,6,16,27,34,103,62,127,83,74,66,31,35,0,29,9401,615,1012,273,1068,276,1560,331,1354,305,1153,272,1588,278,1666,265
86000US32709,"32709",390,159,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,390,159,19,31,69,68,70,89,90,93,24,30,13,20,105,79
86000US32712,"32712",11059,957,507,229,3,6,95,89,59,57,250,172,35,34,43,40,22,35,10552,942,1276,352,1135,354,1026,303,1541,389,1563,390,1683,358,2328,358
86000US32713,"32713",3742,337,111,107,0,25,0,25,18,29,58,79,35,61,0,25,0,25,3631,358,327,165,391,194,389,168,529,176,366,153,766,218,863,205
86000US32714,"32714",10114,648,374,132,0,29,43,50,170,97,114,75,36,40,11,18,0,29,9740,643,969,195,1000,285,1706,314,1275,324,1581,285,1479,315,1730,323
86000US32720,"32720",7385,689,211,119,0,29,90,83,53,59,0,29,68,55,0,29,0,29,7174,709,1481,294,1150,285,829,259,846,277,761,211,855,247,1252,299
86000US32724,"32724",7893,642,351,148,0,29,0,29,116,71,172,107,22,27,41,55,0,29,7542,649,990,242,1574,390,1244,375,813,201,707,201,984,261,1230,262
86000US32725,"32725",11709,725,507,174,0,29,27,43,129,79,213,128,106,92,14,16,18,25,11202,682,1475,290,1435,355,1573,354,1537,339,1815,349,1258,294,2109,370
86000US32726,"32726",4656,377,242,124,27,25,76,68,61,62,67,53,11,19,0,25,0,25,4414,383,506,145,710,228,790,208,401,155,698,208,583,163,726,185
86000US32730,"32730",1339,339,68,46,0,19,9,16,9,15,19,29,31,36,0,19,0,19,1271,334,45,75,244,145,166,146,93,64,116,85,258,208,349,147
86000US32732,"32732",916,298,39,43,10,21,0,14,0,14,29,34,0,14,0,14,0,14,877,283,219,225,61,68,31,47,67,69,104,89,122,71,273,124
86000US32735,"32735",839,169,72,82,0,14,0,14,15,26,57,79,0,14,0,14,0,14,767,182,33,33,66,73,179,133,81,67,64,59,158,92,186,111
86000US32736,"32736",2195,341,168,110,0,21,88,90,0,21,0,21,80,64,0,21,0,21,2027,311,290,109,119,63,229,155,470,184,253,75,239,104,427,109
86000US32738,"32738",11125,674,470,154,58,65,155,99,61,65,147,101,5,8,44,51,0,29,10655,679,1681,297,1156,317,1605,319,1333,242,1312,275,1567,274,2001,318
86000US32744,"32744",679,148,20,17,0,14,12,15,0,14,8,10,0,14,0,14,0,14,659,150,53,35,105,54,109,88,105,84,91,57,80,39,116,47
86000US32746,"32746",10984,626,410,142,0,29,12,20,95,71,153,87,102,93,33,37,15,22,10574,627,1360,254,1370,304,1026,259,1213,250,1838,294,1689,328,2078,325
86000US32750,"32750",5959,416,257,93,0,25,42,45,97,60,89,43,22,26,7,13,0,25,5702,447,752,180,756,191,785,199,597,152,771,165,1079,205,962,172
86000US32751,"32751",5370,514,193,93,0,25,6,9,20,20,91,67,44,33,32,32,0,25,5177,517,729,270,759,214,693,205,888,257,505,133,602,134,1001,200
86000US32754,"32754",1784,289,110,68,31,34,0,21,36,33,9,14,24,38,0,21,10,17,1674,274,213,110,156,112,204,106,224,100,292,92,142,85,443,142
86000US32757,"32757",5797,635,529,207,12,19,105,94,189,139,149,127,74,87,0,25,0,25,5268,687,670,182,884,271,442,178,605,239,1103,300,749,277,815,196
86000US32759,"32759",427,127,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,427,127,57,45,36,30,62,53,57,51,77,57,67,52,71,28
86000US32763,"32763",4594,471,144,88,3,7,35,40,56,54,50,58,0,25,0,25,0,25,4450,490,437,138,337,153,585,180,963,268,655,179,581,174,892,240
86000US32764,"32764",617,148,5,10,0,14,5,10,0,14,0,14,0,14,0,14,0,14,612,148,85,47,75,47,63,43,32,24,51,23,136,104,170,62
86000US32765,"32765",17084,854,752,192,32,52,31,30,178,88,340,136,107,60,64,65,0,32,16332,861,2701,456,3382,467,1818,325,1754,296,1976,304,1821,220,2880,344
86000US32766,"32766",4236,354,145,117,0,21,0,21,33,47,65,99,34,33,13,20,0,21,4091,366,787,200,273,113,477,176,355,114,433,110,637,147,1129,197
86000US32767,"32767",675,261,43,47,0,14,23,36,20,30,0,14,0,14,0,14,0,14,632,259,49,58,89,67,71,87,43,52,64,54,72,57,244,187
86000US32771,"32771",13946,832,548,272,21,32,156,187,151,133,31,29,72,83,117,119,0,32,13398,867,1334,272,1385,327,1785,305,1944,367,2592,455,1739,345,2619,371
86000US32773,"32773",8208,687,372,162,0,29,72,68,87,66,75,62,138,120,0,29,0,29,7836,682,710,196,756,233,1335,327,1515,348,1120,256,1062,267,1338,368
86000US32776,"32776",2952,609,284,166,0,21,224,136,0,21,28,45,32,49,0,21,0,21,2668,581,606,308,12,21,382,250,138,127,377,207,504,213,649,266
86000US32778,"32778",3910,353,58,44,0,25,20,31,22,24,0,25,16,17,0,25,0,25,3852,356,494,166,572,159,445,169,584,169,476,157,546,125,735,160
86000US32779,"32779",6525,458,114,64,0,25,0,25,45,46,35,28,34,26,0,25,0,25,6411,462,1312,269,609,157,540,177,613,140,810,183,1003,162,1524,242
86000US32780,"32780",7230,654,345,131,0,29,65,50,53,57,173,95,0,29,31,43,23,34,6885,664,941,268,965,286,1101,279,1315,312,582,174,941,277,1040,249
86000US32784,"32784",2669,403,163,103,10,17,31,34,87,88,22,33,0,21,0,21,13,20,2506,403,425,170,337,207,289,134,343,167,380,187,249,134,483,157
86000US32789,"32789",6022,473,173,94,0,25,14,21,5,7,111,82,43,30,0,25,0,25,5849,486,966,178,707,151,969,205,755,177,658,169,684,165,1110,181
86000US32792,"32792",13650,904,630,246,12,19,53,54,294,168,207,129,45,47,19,28,0,32,13020,913,1095,241,2357,535,2315,334,1976,409,1646,320,1837,255,1794,291
86000US32796,"32796",3898,430,271,160,0,25,144,138,84,80,37,38,0,25,0,25,6,10,3627,431,430,189,476,204,435,212,357,124,496,172,517,157,916,250
86000US32798,"32798",216,122,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,216,122,16,24,26,38,104,99,0,14,0,14,53,65,17,28
86000US32801,"32801",3394,460,12,18,0,21,0,21,0,21,12,18,0,21,0,21,0,21,3382,459,87,51,356,134,1063,285,858,264,437,162,166,97,415,136
86000US32803,"32803",5687,583,148,69,0,25,0,25,62,38,64,55,22,24,0,25,0,25,5539,580,285,130,599,241,1166,201,1022,205,870,200,726,174,871,193
86000US32804,"32804",4536,475,187,90,0,21,0,21,68,54,95,66,11,15,0,21,13,19,4349,478,523,164,476,193,721,224,915,221,414,168,569,170,731,179
86000US32805,"32805",4486,561,177,87,0,21,17,18,77,60,42,35,41,51,0,21,0,21,4309,554,375,140,359,171,757,245,644,246,671,206,605,190,898,266
86000US32806,"32806",6915,619,405,134,23,26,18,22,180,127,69,49,70,52,32,38,13,22,6510,647,532,183,719,237,1322,287,1008,257,1062,199,823,202,1044,189
86000US32807,"32807",8470,729,687,223,19,31,117,93,223,119,113,76,151,113,52,60,12,20,7783,709,938,260,768,168,1206,319,1232,348,1114,273,1359,315,1166,289
86000US32808,"32808",16333,986,1144,295,58,80,315,170,162,119,404,180,74,64,78,75,53,56,15189,929,1693,381,2426,470,3016,580,2166,444,1701,317,1809,344,2378,370
86000US32809,"32809",6829,594,579,207,19,30,141,103,282,150,111,84,21,24,5,14,0,25,6250,629,723,217,652,184,1054,315,1085,265,851,219,616,194,1269,286
86000US32810,"32810",9930,884,482,217,0,29,59,62,203,155,108,107,58,67,54,71,0,29,9448,857,700,258,1346,384,2272,496,1643,359,1193,363,1195,308,1099,295
86000US32811,"32811",12818,916,759,230,31,53,75,51,356,168,245,165,19,31,33,39,0,29,12059,940,1324,280,1917,329,2394,415,1976,555,1627,311,1263,265,1558,281
86000US32812,"32812",9098,701,345,145,18,28,56,66,42,44,96,65,133,99,0,29,0,29,8753,698,836,201,1272,342,1143,255,1245,292,1679,304,923,230,1655,334
